,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
3199,36512,"MICRO-TRATOR CORTADOR DE GRAMA COM LARGURA DO CORTE DE 107 CM, COM  2 LAMINAS E DESCARTE LATERAL",UN    ,AS,"19.509,32"
3200,44478,"MICROESFERAS DE VIDRO PARA SINALIZACAO HORIZONTAL VIARIA, TIPO I-B (PREMIX) - NBR  16184",KG    ,CR,"12,18"
3201,44477,"MICROESFERAS DE VIDRO PARA SINALIZACAO HORIZONTAL VIARIA, TIPO II-A (DROP-ON) - NBR  16184",KG    ,CR,"12,18"
3202,11697,"MICTORIO COLETIVO ACO INOX (AISI 304), E = 0,8 MM, DE *100 X 40 X 30* CM (C X A X P)",UN    ,CR,"651,21"
3203,11698,"MICTORIO COLETIVO ACO INOX (AISI 304), E = 0,8 MM, DE *100 X 50 X 35* CM (C X A X P)",UN    ,CR,"776,86"
3204,10432,"MICTORIO INDICUDUAL, SIFONADO, LOUCA BRANCA, SEM COMPLEMENTOS",UN    ,CR,"276,18"
3205,11699,"MICTORIO INDIVIDUAL ACO INOX (AISI 304), E = 0,8 MM, DE *50  X 45  X 35* (C X A X P)",UN    ,CR,"858,61"
3206,44020,"MICTORIO INDIVIDUAL, SIFONADO, VALVULA EMBUTIDA, DE LOUCA BRANCA, SEM COMPLEMENTOS - PADRAO ALTO",UN    ,CR,"681,38"
3207,41420,"MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO COM ROSCA SOBERBA OU MECANICA, H=600 MM X DN=10 MM",UN    ,CR,"11,58"
3208,41422,"MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL COM BANDEIRA A 20 CM, H=600 MM E X DN=10 MM",UN    ,CR,"15,81"
3209,41425,"MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL DE 1 FUROS, SEM BANDEIRA, H=300 MM X DN=10 MM",UN    ,CR,"8,09"
3210,41426,"MINICAPTOR, EM ACO GALVANIZADO A FOGO, FIXACAO HORIZONTAL DE 2 FUROS, SEM BANDEIRA, H=600 MM X DN=10 MM",UN    ,CR,"14,58"
3211,41419,"MINICAPTOR, EM ACO GALVANIZADO A FOGO,Â  FIXACAO COM ROSCA SOBERBA OU MECANICA, H=300 MM X DN=10 MM",UN    ,CR,"8,51"
3212,41421,"MINICAPTOR, EM ACO GALVANIZADO A FOGO,Â  FIXACAO HORIZONTAL COM BANDEIRA A 20 CM, H=300 MM E X DN=10 MM",UN    ,CR,"11,55"
3213,41414,"MINICAPTORES DE INSERCAO, EM ACO GALVANIZADO A FOGO, H=300 MM X DN=10 MM",UN    ,CR,"26,77"
3214,41415,"MINICAPTORES DE INSERCAO, EM ACO GALVANIZADO A FOGO, H=600,MM X DN=10,MM",UN    ,CR,"31,18"
3215,37514,"MINICARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA DE *47* HP, CAPACIDADE NOMINAL DE OPERACAO DE *646* KG",UN    ,AS,"230.000,00"
3216,37519,"MINICARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA DE *72* HP, CAPACIDADE NOMINAL DE OPERACAO DE *1200* KG",UN    ,AS,"354.957,48"
3217,37520,"MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *30* HP, PESO OPERACIONAL DE *3.500* KG",UN    ,AS,"349.138,50"
3218,37521,"MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *42* HP, PESO OPERACIONAL DE *4.500* KG",UN    ,AS,"425.948,98"
3219,37522,"MINIESCAVADEIRA SOBRE ESTEIRAS, POTENCIA LIQUIDA DE *42* HP, PESO OPERACIONAL DE *5.300* KG",UN    ,AS,"438.763,98"
3220,21109,MINUTERIA ELETRONICA COLETIVA COM POTENCIA MAXIMA RESISTIVA PARA LAMPADAS FLUORESCENTES DE *300* W ( 110 V ) / *600* W ( 110 V ),UN    ,AS,"37,17"
3221,37546,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 160 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 3 CV",UN    ,CR,"12.059,58"
3222,37544,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 300 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 5 CV",UN    ,CR,"12.755,03"
3223,37545,"MISTURADOR DE ARGAMASSA, EIXO HORIZONTAL, CAPACIDADE DE MISTURA 600 KG, MOTOR ELETRICO TRIFASICO 220/380 V, POTENCIA 7,5 CV",UN    ,CR,"15.176,78"
3224,36793,MISTURADOR DE METAL CROMADO DE PAREDE PARA LAVATORIO (REF 1878),UN    ,CR,"779,54"
3225,11769,"MISTURADOR DE METAL CROMADO, DE MESA/BANCADA, COM BICA BAIXA, PARA LAVATORIO (REF 1875)",UN    ,CR,"344,50"
3226,11771,"MISTURADOR DE PAREDE, DE METAL CROMADO, PARA COZINHA, BICA ALTA MOVEL, COM AREJADOR ARTICULADO (REF 1258)",UN    ,CR,"421,97"
3227,39919,"MISTURADOR DUPLO HORIZONTAL DE ALTA TURBULENCIA, CAPACIDADE / VOLUME 2 X 500 LITROS, MOTORES ELETRICOS MINIMO 5 CV CADA,  PARA NATA CIMENTO, ARGAMASSA E OUTROS",UN    ,CR,"60.364,87"
3228,38385,"MISTURADOR MANUAL DE TINTAS PARA FURADEIRA, HASTE METALICA *60* CM, COM HELICE  (MEXEDOR DE TINTA)",UN    ,CR,"45,24"
3229,36800,"MISTURADOR METALICO, BASE PARA CHUVEIRO/BANHEIRA, 1/2 "" OU 3/4 "", SOLDAVEL OU ROSCAVEL (NAO INCLUI ACABAMENTOS)",UN    ,CR,"207,00"
3230,37587,"MISTURADOR MONOCOMANDO PARA CHUVEIRO, BASE BRUTA, METALICO COM ACABAMENTO CROMADO",UN    ,CR,"454,78"
3231,11561,"MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 1.100 MM E PESO DE ATE 85 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA",UN    ,CR,"237,38"
3232,43604,"MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 850 MM E PESO DE ATE 50 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA",UN    ,CR,"126,55"
3233,11560,"MOLA HIDRAULICA AEREA, PARA PORTAS DE ATE 950 MM E PESO DE ATE 65 KG, COM CORPO EM ALUMINIO E BRACO EM ACO, SEM BRACO DE PARADA",UN    ,CR,"183,22"
3234,11499,"MOLA HIDRAULICA DE PISO, PARA PORTAS DE ATE 1100 MM E PESO DE ATE 120 KG, COM CORPO EM ACO INOX",UN    ,CR,"753,83"
3235,34761,MONTADOR DE ELETROELETRONICOS (HORISTA),H     ,CR,"25,06"
3236,40924,MONTADOR DE ELETROELETRONICOS (MENSALISTA),MES   ,CR,"4.423,35"
3237,40983,MONTADOR DE ESTRUTURAS METALICAS (MENSALISTA),MES   ,CR,"3.532,30"
3238,44497,MONTADOR DE ESTRUTURAS METALICAS HORISTA,H     ,CR,"20,01"
3239,2437,MONTADOR DE MAQUINAS (HORISTA),H     ,CR,"31,82"
3240,40921,MONTADOR DE MAQUINAS (MENSALISTA),MES   ,CR,"5.614,73"
3241,14252,"MOTOBOMBA AUTOESCORVANTE MOTOR A GASOLINA, POTENCIA 6,0HP, BOCAIS 3"" X 3"", HM/Q = 5 MCA / 24 M3/H A 52,5 MCA / 5,0 M3/H",UN    ,CR,"2.324,18"
3242,730,"MOTOBOMBA AUTOESCORVANTE MOTOR ELETRICO TRIFASICO 7,4HP BOCA DIAMETRO DE SUCCAO X RECLAQUE: 2""X2"", HM/ Q = 10 M / 73,5 M3/H A 28 M / 8,2 M3 /H",UN    ,CR,"6.209,76"
3243,723,"MOTOBOMBA AUTOESCORVANTE POTENCIA 5,42 HP, BOCAIS SUCCAO X RECALQUE 2"" X 2"", A GASOLINA, DIAMETRO DO ROTOR 122 MM HM/Q = 6 MCA / 33,0 M3/H A 28 MCA / 8,0 M3/H",UN    ,CR,"3.086,47"
3244,36502,"MOTOBOMBA CENTRIFUGA, MOTOR A GASOLINA, POTENCIA 5,42 HP, BOCAIS 1 1/2"" X 1"", DIAMETRO ROTOR 143 MM HM/Q = 6 MCA / 16,8 M3/H A 38 MCA / 6,6 M3/H",UN    ,CR,"2.900,91"
3245,36503,"MOTOBOMBA TRASH (PARA AGUA SUJA) AUTO ESCORVANTE, MOTOR GASOLINA DE 6,41 HP, DIAMETROS DE SUCCAO X RECALQUE: 3"" X 3"", HM/Q: 10/60 A 23/0",UN    ,CR,"3.577,17"
3246,4090,"MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 125 HP , PESO BRUTO 13843 KG, LARGURA DA LAMINA DE 3,7 M",UN    ,AS,"993.500,00"
3247,13227,"MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 171 HP, PESO BRUTO 14768 KG, LARGURA DA LAMINA DE 3,7 M",UN    ,AS,"1.234.547,63"
3248,10597,"MOTONIVELADORA POTENCIA BASICA LIQUIDA (PRIMEIRA MARCHA) 186 HP, PESO BRUTO 15785 KG, LARGURA DA LAMINA DE 4,3 M",UN    ,AS,"1.299.520,65"
3249,39628,"MOTOR A DIESEL PARA VIBRADOR DE IMERSAO, DE *4,7* CV",UN    ,AS,"4.504,07"
3250,39404,"MOTOR A GASOLINA PARA VIBRADOR DE IMERSAO, 4 TEMPOS, DE 5,5 CV",UN    ,AS,"2.233,42"
3251,39402,"MOTOR ELETRICO PARA VIBRADOR DE IMERSAO, DE 2 CV, MONOFASICO, 110/220 V",UN    ,AS,"1.839,91"
3252,39403,"MOTOR ELETRICO PARA VIBRADOR DE IMERSAO, DE 2 CV, TRIFASICO, 220/380 V",UN    ,AS,"1.799,89"
3253,4093,MOTORISTA DE CAMINHAO,H     ,CR,"20,22"
3254,10512,MOTORISTA DE CAMINHAO (MENSALISTA),MES   ,CR,"3.569,57"
3255,20020,MOTORISTA DE CAMINHAO-BASCULANTE,H     ,CR,"19,07"
3256,41038,MOTORISTA DE CAMINHAO-BASCULANTE (MENSALISTA),MES   ,CR,"3.367,02"
3257,4094,MOTORISTA DE CAMINHAO-CARRETA,H     ,CR,"27,00"
3258,40988,MOTORISTA DE CAMINHAO-CARRETA (MENSALISTA),MES   ,CR,"4.766,94"
3259,4095,MOTORISTA DE CARRO DE PASSEIO,H     ,CR,"21,74"
3260,40990,MOTORISTA DE CARRO DE PASSEIO (MENSALISTA),MES   ,CR,"3.837,71"
3261,4097,MOTORISTA DE ONIBUS / MICRO-ONIBUS,H     ,CR,"21,48"
3262,40994,MOTORISTA DE ONIBUS / MICRO-ONIBUS (MENSALISTA),MES   ,CR,"3.793,36"
3263,4096,MOTORISTA OPERADOR DE CAMINHAO COM MUNCK,H     ,CR,"22,29"
3264,40992,MOTORISTA OPERADOR DE CAMINHAO COM MUNCK (MENSALISTA),MES   ,CR,"3.935,89"
3265,4114,"MOURAO CONCRETO CURVO, SECAO ""T"", H = 2,80 M + CURVA COM 0,45 M, COM FUROS PARA FIOS",UN    ,CR,"60,89"
3266,36797,"MOURAO DE CONCRETO CURVO, *10 X 10* CM, H= *2,60* M + CURVA DE 0,40 M",UN    ,CR,"54,22"
3267,4107,"MOURAO DE CONCRETO RETO, SECAO QUADARA *10 X 10* CM, H= *2,30* M",UN    ,CR,"51,12"
3268,4102,"MOURAO DE CONCRETO RETO, SECAO QUADRADA, *10 X 10* CM, H= 3,00 M",UN    ,C ,"62,40"
3269,36799,"MOURAO DE CONCRETO RETO, TIPO ESTICADOR, *10 X 10* CM, H= 2,50 M",UN    ,CR,"52,62"
3270,2747,"MOURAO ROLICO DE MADEIRA TRATADA, D = 16 A 20 CM, H = 2,20 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO (PARA CERCA)",M     ,CR,"25,80"
3271,21138,"MOURAO ROLICO DE MADEIRA TRATADA, D = 8 A 11 CM, H = 2,20 M, EM EUCALIPTO OU EQUIVALENTE DA REGIAO (PARA CERCA)",M     ,C ,"8,18"
3272,10826,"MUDA DE ARBUSTO FLORIFERO, CLUSIA/GARDENIA/MOREIA BRANCA/ AZALEIA OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM",UN    ,CR,"56,03"
3273,365,"MUDA DE ARBUSTO FOLHAGEM, SANSAO-DO-CAMPO OU EQUIVALENTE DA REGIAO, H= *50 A 70* CM",UN    ,CR,"34,74"
3274,38639,"MUDA DE ARBUSTO, BUXINHO, H= *50* M",UN    ,CR,"134,48"
3275,38640,"MUDA DE ARBUSTO, PINGO DE OURO/ VIOLETEIRA, H = *10 A 20* CM",UN    ,CR,"2,01"
3276,358,"MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE  DA REGIAO, H= *1* M",UN    ,CR,"41,46"
3277,359,"MUDA DE ARVORE ORNAMENTAL, OITI/AROEIRA SALSA/ANGICO/IPE/JACARANDA OU EQUIVALENTE  DA REGIAO, H= *2* M",UN    ,CR,"85,17"
3278,38641,"MUDA DE PALMEIRA, ARECA, H= *1,50* CM",UN    ,CR,"84,05"
3279,360,"MUDA DE RASTEIRA/FORRACAO, AMENDOIM RASTEIRO/ONZE HORAS/AZULZINHA/IMPATIENS OU EQUIVALENTE DA REGIAO",UN    ,C ,"1,95"
3280,42430,"MULTIEXERCITADOR COM SEIS FUNCOES, EM TUBO DE ACO CARBONO, PINTURA NO PROCESSO ELETROSTATICO - EQUIPAMENTO DE GINASTICA PARA ACADEMIA AO AR LIVRE / ACADEMIA DA TERCEIRA IDADE - ATI",UN    ,AS,"6.318,06"
3281,4214,"NIPEL PVC, ROSCAVEL, 1 1/2"",  AGUA FRIA PREDIAL",UN    ,CR,"11,61"
3282,4215,"NIPEL PVC, ROSCAVEL, 1 1/4"",  AGUA FRIA PREDIAL",UN    ,CR,"7,64"
3283,4210,"NIPEL PVC, ROSCAVEL, 1/2"",  AGUA FRIA PREDIAL",UN    ,CR,"1,28"
3284,4212,"NIPEL PVC, ROSCAVEL, 1"",  AGUA FRIA PREDIAL",UN    ,CR,"3,69"
3285,4213,"NIPEL PVC, ROSCAVEL, 2"",  AGUA FRIA PREDIAL",UN    ,CR,"16,49"
3286,4211,"NIPEL PVC, ROSCAVEL, 3/4"",  AGUA FRIA PREDIAL",UN    ,CR,"1,84"
3287,4209,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""",UN    ,AS,"23,45"
3288,4180,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""",UN    ,AS,"17,65"
3289,4177,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""",UN    ,AS,"5,86"
3290,4179,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""",UN    ,AS,"11,99"
3291,4208,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""",UN    ,AS,"55,81"
3292,4181,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""",UN    ,AS,"36,46"
3293,4178,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""",UN    ,AS,"8,12"
3294,4182,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""",UN    ,AS,"90,79"
3295,4183,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""",UN    ,AS,"146,17"
3296,4184,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 5""",UN    ,AS,"322,65"
3297,4185,"NIPLE DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6""",UN    ,AS,"536,10"
3298,4205,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1 1/4""",UN    ,AS,"30,96"
3299,4192,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 1""",UN    ,AS,"30,96"
3300,4191,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2"" X 3/4""",UN    ,AS,"30,96"
3301,4207,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1/2""",UN    ,AS,"24,91"
3302,4206,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 1""",UN    ,AS,"24,19"
3303,4190,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4"" X 3/4""",UN    ,AS,"24,19"
3304,4186,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2"" X 1/4""",UN    ,AS,"7,15"
3305,4188,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 1/2""",UN    ,AS,"14,60"
3306,4189,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1"" X 3/4""",UN    ,AS,"14,60"
3307,4197,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2"" X 2""",UN    ,AS,"77,31"
3308,4194,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/2""",UN    ,AS,"46,71"
3309,4193,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1 1/4""",UN    ,AS,"46,71"
3310,4204,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2"" X 1""",UN    ,AS,"46,71"
3311,4187,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4"" X 1/2""",UN    ,AS,"9,31"
3312,4202,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2 1/2""",UN    ,AS,"141,18"
3313,4203,"NIPLE DE REDUCAO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3"" X 2""",UN    ,AS,"124,69"
3314,40368,"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1 1/2""",UN    ,AS,"62,13"
3315,40365,"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1 1/4""",UN    ,AS,"41,92"
3316,40356,"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1/2""",UN    ,AS,"14,32"
3317,40362,"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 1""",UN    ,AS,"27,76"
3318,40374,"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 2 1/2""",UN    ,AS,"162,39"
3319,40371,"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 2""",UN    ,AS,"102,22"
3320,40359,"NIPLE SEXTAVADO EM ACO CARBONO, COM ROSCA BSP, PRESSAO 3.000 LBS, DN 3/4""",UN    ,AS,"18,50"
3321,7595,NIVELADOR,H     ,CR,"11,63"
3322,41094,NIVELADOR (MENSALISTA),MES   ,CR,"2.054,93"
3323,39609,"NOBREAK TRIFASICO, DE 10 KVA FATOR DE POTENCIA DE 0,8, AUTONOMIA MINIMA DE 30 MINUTOS A PLENA CARGA",UN    ,CR,"64.864,88"
3324,39610,"NOBREAK TRIFASICO, DE 15 KVA FATOR DE POTENCIA DE 0,8, AUTONOMIA MINIMA DE 30 MINUTOS A PLENA CARGA",UN    ,CR,"94.682,50"
3325,39611,"NOBREAK TRIFASICO, DE 20 KVA FATOR DE POTENCIA DE 0,8, AUTONOMIA MINIMA DE 30 MINUTOS A PLENA CARGA",UN    ,CR,"114.581,32"
3326,39612,"NOBREAK TRIFASICO, DE 25 KVA FATOR DE POTENCIA DE 0,8, AUTONOMIA MINIMA DE 30 MINUTOS A PLENA CARGA",UN    ,CR,"179.494,21"
3327,39608,"NOBREAK TRIFASICO, DE 5 KVA FATOR DE POTENCIA DE 0,8, AUTONOMIA MINIMA DE 30 MINUTOS A PLENA CARGA",UN    ,CR,"51.865,28"
3328,38175,"NUMERO / ALGARISMO PARA RESIDENCIA (FACHADA), EM ZAMAC, COM ALTURA DE APROX *45* MM, INCLUSIVE PARAFUSOS",UN    ,CR,"4,76"
3329,38176,"NUMERO / ALGARISMO PARA RESIDENCIA (FACHADA), EM ZAMAC, COM ALTURA DE APROX 125 MM, INCLUSIVE PARAFUSOS",UN    ,CR,"14,00"
3330,36152,"OCULOS DE SEGURANCA CONTRA IMPACTOS COM LENTE INCOLOR, ARMACAO NYLON, COM PROTECAO UVA E UVB",UN    ,CR,"7,11"
3331,11138,OLEO COMBUSTIVEL BPF A GRANEL,L     ,CR,"3,92"
3332,4221,OLEO DIESEL COMBUSTIVEL COMUM,L     ,C ,"6,10"
3333,4227,"OLEO LUBRIFICANTE PARA MOTORES DE EQUIPAMENTOS PESADOS (CAMINHOES, TRATORES, RETROS E ETC)",L     ,C ,"33,90"
3334,38170,"OLHO MAGICO PARA PORTAS, EM LATAO, COM LENTE DE POLICARBONATO, ANGULO DE *200* GRAUS, ESPESSURA ENTRE *25 E 46* MM, INCLUINDO FECHO JANELA",UN    ,CR,"20,80"
3335,4252,OPERADOR DE BATE-ESTACAS,H     ,CR,"20,71"
3336,40980,OPERADOR DE BATE-ESTACAS (MENSALISTA),MES   ,CR,"3.655,46"
3337,4243,OPERADOR DE BETONEIRA (CAMINHAO),H     ,CR,"18,22"
3338,41031,OPERADOR DE BETONEIRA (CAMINHAO) (MENSALISTA),MES   ,CR,"3.218,47"
3339,37666,OPERADOR DE BETONEIRA ESTACIONARIA / MISTURADOR,H     ,CR,"17,58"
3340,40986,OPERADOR DE BETONEIRA ESTACIONARIA / MISTURADOR (MENSALISTA),MES   ,CR,"3.105,94"
3341,4250,OPERADOR DE COMPRESSOR DE AR OU COMPRESSORISTA,H     ,CR,"18,67"
3342,40978,OPERADOR DE COMPRESSOR DE AR OU COMPRESSORISTA (MENSALISTA),MES   ,CR,"3.297,21"
3343,41043,OPERADOR DE DEMARCADORA DE FAIXAS DE TRAFEGO (MENSALISTA),MES   ,CR,"3.961,19"
3344,44501,OPERADOR DE DEMARCADORA DE FAIXAS DE TRAFEGO HORISTA,H     ,CR,"22,44"
3345,4234,OPERADOR DE ESCAVADEIRA,H     ,C ,"24,59"
3346,40987,OPERADOR DE ESCAVADEIRA (MENSALISTA),MES   ,CR,"4.339,31"
3347,4253,OPERADOR DE GUINCHO OU GUINCHEIRO,H     ,CR,"22,29"
3348,40981,OPERADOR DE GUINCHO OU GUINCHEIRO (MENSALISTA),MES   ,CR,"3.936,27"
3349,4254,OPERADOR DE GUINDASTE,H     ,CR,"22,29"
3350,41036,OPERADOR DE GUINDASTE (MENSALISTA),MES   ,CR,"3.936,27"
3351,4251,OPERADOR DE JATO ABRASIVO OU JATISTA,H     ,CR,"22,01"
3352,40979,OPERADOR DE JATO ABRASIVO OU JATISTA (MENSALISTA),MES   ,CR,"3.884,66"
3353,4230,OPERADOR DE MAQUINAS E TRATORES DIVERSOS (TERRAPLANAGEM),H     ,CR,"22,89"
3354,40998,OPERADOR DE MAQUINAS E TRATORES DIVERSOS (TERRAPLANAGEM) (MENSALISTA),MES   ,CR,"4.041,98"
3355,4257,OPERADOR DE MARTELETE OU MARTELETEIRO,H     ,CR,"18,99"
3356,40982,OPERADOR DE MARTELETE OU MARTELETEIRO (MENSALISTA),MES   ,CR,"3.350,95"
3357,4240,OPERADOR DE MOTO SCRAPER,H     ,CR,"22,82"
3358,41026,OPERADOR DE MOTO SCRAPER (MENSALISTA),MES   ,CR,"4.028,72"
3359,4239,OPERADOR DE MOTONIVELADORA,H     ,CR,"28,00"
3360,41024,OPERADOR DE MOTONIVELADORA (MENSALISTA),MES   ,CR,"4.942,49"
3361,4248,OPERADOR DE PA CARREGADEIRA,H     ,CR,"27,96"
3362,41033,OPERADOR DE PA CARREGADEIRA (MENSALISTA),MES   ,CR,"4.937,02"
3363,41040,OPERADOR DE PAVIMENTADORA / MESA VIBROACABADORA (MENSALISTA),MES   ,CR,"4.159,25"
3364,44500,OPERADOR DE PAVIMENTADORA / MESA VIBROACABADORA HORISTA,H     ,CR,"23,57"
3365,4238,OPERADOR DE ROLO COMPACTADOR,H     ,CR,"17,37"
3366,41012,OPERADOR DE ROLO COMPACTADOR (MENSALISTA),MES   ,CR,"3.066,30"
3367,4237,OPERADOR DE TRATOR - EXCLUSIVE AGROPECUARIA,H     ,CR,"24,36"
3368,41002,OPERADOR DE TRATOR - EXCLUSIVE AGROPECUARIA (MENSALISTA),MES   ,CR,"4.301,66"
3369,4233,"OPERADOR DE USINA DE ASFALTO, DE SOLOS OU DE CONCRETO",H     ,CR,"20,22"
3370,41001,"OPERADOR DE USINA DE ASFALTO, DE SOLOS OU DE CONCRETO (MENSALISTA)",MES   ,CR,"3.571,81"
3371,2,"OXIGENIO, RECARGA PARA CILINDRO DE CONJUNTO OXICORTE GRANDE",M3    ,CR,"12,88"
3372,36517,"PA CARREGADEIRA SOBRE RODAS, POTENCIA BRUTA *127* CV, CAPACIDADE DA CACAMBA DE 2,0 A 2,4 M3, PESO OPERACIONAL MAXIMO DE 10330 KG",UN    ,CR,"587.940,36"
3373,4262,"PA CARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA 128 HP, CAPACIDADE DA CACAMBA DE 1,7 A 2,8 M3, PESO OPERACIONAL MAXIMO DE 11632 KG",UN    ,C ,"662.095,00"
3374,4263,"PA CARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA 197 HP, CAPACIDADE DA CACAMBA DE 2,5 A 3,5 M3, PESO OPERACIONAL MAXIMO DE 18338 KG",UN    ,CR,"918.105,02"
3375,36518,"PA CARREGADEIRA SOBRE RODAS, POTENCIA LIQUIDA 213 HP, CAPACIDADE DA CACAMBA DE 1,9 A 3,5 M3, PESO OPERACIONAL MAXIMO DE 19234 KG",UN    ,CR,"1.045.227,26"
3376,14221,"PA CARREGADEIRA SOBRE RODAS, POTENCIA 152 HP, CAPACIDADE DA CACAMBA DE 1,53 A 2,30 M3, PESO OPERACIONAL MAXIMO DE 10216 KG",UN    ,CR,"610.010,17"
3377,38402,"PA DE LIXO PLASTICA, CABO LONGO",UN    ,CR,"9,23"
3378,3412,"PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 20, E = 25 MM, DE 1200 X 600 MM",M2    ,CR,"24,15"
3379,3413,"PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 20, E = 50 MM, DE 1200 X 600 MM",M2    ,CR,"54,37"
3380,39744,"PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 40, E = 25 MM, DE 1200 X 600 MM",M2    ,CR,"42,22"
3381,39745,"PAINEL DE LA DE VIDRO SEM REVESTIMENTO PSI 40, E = 50 MM, DE 1200 X 600 MM",M2    ,CR,"89,11"
3382,39637,"PAINEL ESTRUTURAL PARA LAJE SECA REVESTIDO EM PLACA CIMENTICIA, DE 1,20 X 2,50 M, E = 23 MM",M2    ,CR,"96,17"
3383,39638,"PAINEL ESTRUTURAL PARA LAJE SECA REVESTIDO EM PLACA CIMENTICIA, DE 1,20 X 2,50 M, E = 40 MM",M2    ,CR,"108,82"
3384,39639,"PAINEL ESTRUTURAL PARA LAJE SECA REVESTIDO EM PLACA CIMENTICIA, DE 1,20 X 2,50 M, E = 55 MM",M2    ,CR,"164,18"
