,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
2283,11596,"GABIAO  TIPO CAIXA, MALHA HEXAGONAL 8 X 10 CM (ZN/AL), FIO 2,7 MM, DIMENSOES 2,0 X 1,0 X 0,5 M (C X L X A)",UN    ,AS,"471,02"
2284,34802,"GABIAO MANTA (COLCHAO) MALHA HEXAGONAL 6 X 8 CM (ZN/AL REVESTIDO COM POLIMERO), DIMENSOES 4,0 X 2,0 X 0,17 M (C X L X A) FIO 2 MM",UN    ,AS,"1.293,57"
2285,11588,"GABIAO MANTA (COLCHAO) MALHA HEXAGONAL 6 X 8 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2 MM, DIMENSOES 4,0 X 2,0 X 0,23 M (C X L X A)",UN    ,AS,"1.395,55"
2286,34383,"GABIAO MANTA (COLCHAO) MALHA HEXAGONAL 6 X 8 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2 MM, DIMENSOES 4,0 X 2,0 X 0,3 M (C X L X A)",UN    ,AS,"1.535,21"
2287,40451,"GABIAO MANTA (COLCHAO) MALHA HEXAGONAL 6 X 8 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,0 MM, DIMENSOES 5,0 X 2,0 X 0,17 M (C X L X A)",M2    ,AS,"124,10"
2288,40453,"GABIAO MANTA (COLCHAO) MALHA HEXAGONAL 6 X 8 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,0 MM, DIMENSOES 5,0 X 2,0 X 0,23 M (C X L X A)",M2    ,AS,"134,27"
2289,40452,"GABIAO MANTA (COLCHAO) MALHA HEXAGONAL 6 X 8 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,0 MM, DIMENSOES 5,0 X 2,0 X 0,30 M (C X L X A)",M2    ,AS,"147,28"
2290,11594,"GABIAO SACO MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO),  FIO 2,4 MM, DIMENSOES 3,0 X 0,65 M",UN    ,AS,"444,80"
2291,3311,"GABIAO SACO MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,4 MM, H = 0,65 M",M3    ,AS,"444,80"
2292,11599,"GABIAO SACO MALHA HEXAGONAL 8 X 10 CM (ZN/AL), FIO 2,7 MM, DIMENSOES 4,0 X 0,65 M",UN    ,AS,"591,54"
2293,11593,"GABIAO TIPO CAIXA MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO),  FIO 2,4 MM, DIMENSOES 2,0 X 1,0 X 1,0 M (C X L X A)",UN    ,AS,"829,30"
2294,3314,"GABIAO TIPO CAIXA MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO),  FIO 2,4 MM, H = 0,50 M",M3    ,AS,"593,12"
2295,11597,"GABIAO TIPO CAIXA MALHA HEXAGONAL 8 X 10 CM (ZN/AL), FIO 2,7 MM, DIMENSOES 2,0 X 1,0 X 1,0 M (C X L X A)",UN    ,AS,"689,72"
2296,3309,"GABIAO TIPO CAIXA MALHA HEXAGONAL 8 X 10 CM (ZN/AL), FIO 2,7 MM, H = 0,50 M",M3    ,AS,"471,02"
2297,34612,"GABIAO TIPO CAIXA PARA SOLO REFORCADO, MALHA HEXAGONAL DE DUPLA TORCAO 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,7 MM, DIMENSOES 2,0 X 1,0 X 0,5 M, COM CAUDA DE 3,0 M",UN    ,AS,"853,07"
2298,34635,"GABIAO TIPO CAIXA PARA SOLO REFORCADO, MALHA HEXAGONAL DE DUPLA TORCAO 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,7 MM, DIMENSOES 2,0 X 1,0 X 1,0 M, COM CAUDA DE 3,0 M",UN    ,AS,"1.097,00"
2299,34633,"GABIAO TIPO CAIXA PARA SOLO REFORCADO, MALHA HEXAGONAL DE DUPLA TORCAO 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,7 MM, DIMENSOES 2,0 X 1,0 X 1,0 M, COM CAUDA DE 4,0 M",UN    ,AS,"1.209,18"
2300,40440,"GABIAO TIPO CAIXA PARA SOLO REFORCADO, MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,7 MM, DIMENSOES 2,0 X 1,0 X 0,5 M, COM CAUDA DE 4,0 M",M3    ,AS,"617,79"
2301,40441,"GABIAO TIPO CAIXA PARA SOLO REFORCADO, MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,7 MM, DIMENSOES 2,0 X 1,0 X 1,0 M, COM CAUDA DE 4,0 M",M3    ,AS,"394,42"
2302,40449,"GABIAO TIPO CAIXA TRAPEZOIDAL, MALHA HEXAGONAL 10 X 12 CM (ZN/AL REVESTIDO COM POLIMERO) FIO 2,7 MM, FACE COM 65 GRAUS, COM GEOSSINTETICO, DIMENSOES 2,0 X 1,5 X 1,0 M (C X L X A)",M3    ,AS,"331,58"
2303,34800,"GABIAO TIPO CAIXA, MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO DE 2,4 MM, DIMENSOES 2,0 x 1,0 x 1,0 M (C X L X A)",M3    ,AS,"414,65"
2304,11592,"GABIAO TIPO CAIXA, MALHA HEXAGONAL 8 X 10 CM (ZN/AL REVESTIDO COM POLIMERO), FIO 2,4 MM, DIMENSOES 2,0 X 1,0 X 0,5 M (C X L X A)",UN    ,AS,"593,12"
2305,40438,"GABIAO TIPO CAIXA, MALHA HEXAGONAL 8 X 10 CM (ZN/AL), FIO DE 2,7 MM, DIMENSOES 2,0 X 1,0 X 1,0 M (C X L X A)",M3    ,AS,"276,24"
2306,40436,"GABIAO TIPO CAIXA, MALHA HEXAGONAL 8 X 10 CM (ZN/AL), FIO DE 2,7 MM, DIMENSOES 5,0 X 1,0 X 1,0 M (C X L X A)",M3    ,AS,"344,45"
2307,4315,"GANCHO CHATO EM FERRO GALVANIZADO,  L = 110 MM, RECOBRIMENTO = 100MM, SECAO 1/8 X 1/2"" (3 MM X 12 MM), PARA FIXAR TELHA DE FIBROCIMENTO ONDULADA",UN    ,CR,"1,99"
2308,402,"GANCHO OLHAL EM ACO GALVANIZADO, ESPESSURA 16MM, ABERTURA 21MM",UN    ,CR,"23,73"
2309,4226,GAS DE COZINHA - GLP,KG    ,C ,"8,50"
2310,4222,GASOLINA COMUM,L     ,C ,"6,52"
2311,34804,"GEOGRELHA TECIDA COM FILAMENTOS DE POLIESTER + PVC, RESISTENCIA LONGITUDINAL: 90 KN/M, RESISTENCIA TRANSVERSAL: 30 KN/M, ALONGAMENTO = 12 POR CENTO",M2    ,AS,"50,07"
2312,4013,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 09 KN/M",M2    ,CR,"6,34"
2313,4011,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 10 KN/M",M2    ,CR,"7,08"
2314,4021,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 14 KN/M",M2    ,CR,"8,83"
2315,4019,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 16 KN/M",M2    ,CR,"10,61"
2316,4012,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 21 KN/M",M2    ,CR,"14,21"
2317,4020,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 26 KN/M",M2    ,CR,"17,80"
2318,4018,"GEOTEXTIL NAO TECIDO AGULHADO DE FILAMENTOS CONTINUOS 100% POLIESTER, RESITENCIA A TRACAO = 31 KN/M",M2    ,CR,"21,32"
2319,36498,"GERADOR PORTATIL MONOFASICO, POTENCIA 5500 VA, MOTOR A GASOLINA, POTENCIA DO MOTOR 13 CV",UN    ,AS,"6.439,45"
2320,12872,GESSEIRO (HORISTA),H     ,CR,"23,46"
2321,41075,GESSEIRO (MENSALISTA),MES   ,CR,"4.140,57"
2322,44324,"GESSO COLA, EM PO, PARA FIXACAO DE MOLDURAS, SANCAS E BLOCOS DE GESSO",KG    ,CR,"2,75"
2323,3315,GESSO EM PO PARA REVESTIMENTOS/MOLDURAS/SANCAS E USO GERAL,KG    ,CR,"0,79"
2324,36870,GESSO PROJETADO,KG    ,CR,"0,61"
2325,5092,"GONZO DE EMBUTIR, EM LATAO / ZAMAC, *20 X 48* MM, PARA JANELA BASCULANTE / PIVOTANTE, JOGO COM 4 PECAS (PAR)  - INCLUI PARAFUSOS",PAR   ,CR,"17,09"
2326,11462,"GONZO DE SOBREPOR, EM LATAO / ZAMAC, PARA JANELA PIVOTANTE - INCLUI PARAFUSOS",PAR   ,CR,"17,48"
2327,36529,"GRADE DE DISCOS COM CONTROLE REMOTO, REBOCAVEL, COM 24 DISCOS 24"" X 6 MM, COM PNEUS PARA TRANSPORTE",UN    ,AS,"78.443,87"
2328,3318,"GRADE DE DISCOS MECANICA 20X24"" COM 20 DISCOS 24"" X 6MM  COM PNEUS PARA TRANSPORTE",UN    ,AS,"61.500,00"
2329,3324,"GRAMA BATATAIS EM PLACAS, SEM PLANTIO",M2    ,CR,"7,14"
2330,3322,"GRAMA ESMERALDA OU SAO CARLOS OU CURITIBANA, EM PLACAS, SEM PLANTIO",M2    ,C ,"10,00"
2331,5076,"GRAMPO DE ACO POLIDO 1 "" X 9",KG    ,CR,"21,75"
2332,5077,"GRAMPO DE ACO POLIDO 7/8 "" X 9",KG    ,CR,"24,04"
2333,11837,"GRAMPO LINHA VIVA DE LATAO ESTANHADO, DIAMETRO DO CONDUTOR PRINCIPAL DE 10 A 120 MM2, DIAMETRO DA DERIVACAO DE 10 A 70 MM2",UN    ,CR,"73,08"
2334,38055,"GRAMPO METALICO TIPO OLHAL PARA HASTE DE ATERRAMENTO DE 1/2'', CONDUTOR DE *10* A 50 MM2",UN    ,CR,"6,63"
2335,415,"GRAMPO METALICO TIPO OLHAL PARA HASTE DE ATERRAMENTO DE 1'', CONDUTOR DE *10* A 50 MM2",UN    ,CR,"29,97"
2336,416,"GRAMPO METALICO TIPO OLHAL PARA HASTE DE ATERRAMENTO DE 3/4'', CONDUTOR DE *10* A 50 MM2",UN    ,CR,"10,97"
2337,425,"GRAMPO METALICO TIPO OLHAL PARA HASTE DE ATERRAMENTO DE 5/8'', CONDUTOR DE *10* A 50 MM2",UN    ,CR,"6,80"
2338,426,"GRAMPO METALICO TIPO U PARA HASTE DE ATERRAMENTO DE ATE 3/4'', CONDUTOR DE 10 A 25 MM2",UN    ,CR,"37,45"
2339,38056,"GRAMPO METALICO TIPO U PARA HASTE DE ATERRAMENTO DE ATE 5/8'', CONDUTOR DE 10 A 25 MM2",UN    ,CR,"36,58"
2340,1564,"GRAMPO PARALELO METALICO PARA CABO DE 6 A 50 MM2, COM 2 PARAFUSOS",UN    ,CR,"13,96"
2341,11032,"GRAMPO U DE 5/8 "" N8 EM FERRO GALVANIZADO",UN    ,CR,"11,23"
2342,36786,"GRANALHA DE ACO, ANGULAR (GRIT), PARA JATEAMENTO, PENEIRA 0,117 A 1,00 MM, (SAE G-40 A G-80)",SC25KG,AS,"150,98"
2343,36785,"GRANALHA DE ACO, ANGULAR (GRIT), PARA JATEAMENTO, PENEIRA 1,41 A 1,19 MM (SAE G16)",SC25KG,AS,"131,19"
2344,36782,"GRANALHA DE ACO, ESFERICA (SHOT), PARA JATEAMENTO, PENEIRA 0,40 A 1,00 MM (SAE S-170 A S-280)",SC25KG,AS,"156,60"
2345,44481,"GRANALHA DE ACO, ESFERICA (SHOT), PARA JATEAMENTO, PENEIRA 1,19 A 1,00 MM  (SAE S390)",SC25KG,AS,"176,40"
2346,4824,"GRANILHA/ GRANA/ PEDRISCO OU AGREGADO EM MARMORE/ GRANITO/ QUARTZO E CALCARIO, PRETO, CINZA, PALHA OU BRANCO",KG    ,CR,"0,61"
2347,11795,"GRANITO PARA BANCADA, POLIDO, TIPO ANDORINHA/ QUARTZ/ CASTELO/ CORUMBA OU OUTROS EQUIVALENTES DA REGIAO, E=  *2,5* CM",M2    ,CR,"528,30"
2348,134,GRAUTE CIMENTICIO PARA USO GERAL,KG    ,CR,"1,58"
2349,4229,GRAXA LUBRIFICANTE,KG    ,CR,"46,98"
2350,11731,"GRELHA FIXA, EM PVC BRANCA, QUADRADA, 150 X 150 MM, PARA RALOS E CAIXAS",UN    ,CR,"9,59"
2351,11732,"GRELHA FIXA, PVC CROMADA, REDONDA, 150 MM, PARA RALOS E CAIXAS",UN    ,CR,"25,14"
2352,11244,"GRELHA FOFO ARTICULADA, CARGA MAXIMA 1,5 T, *300 X 1000* MM, E= *15* MM",UN    ,AS,"292,55"
2353,11245,"GRELHA FOFO SIMPLES COM REQUADRO, CARGA MAXIMA  12,5 T, *300 X 1000* MM, E= *15* MM, AREA ESTACIONAMENTO CARRO PASSEIO",UN    ,AS,"404,65"
2354,11235,"GRELHA FOFO SIMPLES COM REQUADRO, CARGA MAXIMA 1,5 T, 150 X 1000 MM, E= *15* MM",UN    ,AS,"223,25"
2355,11236,"GRELHA FOFO SIMPLES COM REQUADRO, CARGA MAXIMA 1,5 T, 200 X 1000 MM, E= *15* MM",UN    ,AS,"283,72"
2356,36494,"GRUA ASCENCIONAL, LANCA DE 30 M, CAPACIDADE DE 1,0 T A 30 M, ALTURA ATE 39 M",UN    ,AS,"630.742,50"
2357,36493,"GRUA ASCENCIONAL, LANCA DE 42 M, CAPACIDADE DE 1,5 T A 30 M, ALTURA ATE 39 M",UN    ,AS,"714.605,63"
2358,36492,"GRUA ASCENCIONAL, LANCA DE 50 M, CAPACIDADE DE 2,33 T A 30 M, ALTURA ATE 48 M",UN    ,AS,"1.327.466,25"
2359,13333,"GRUPO DE SOLDAGEM C/ GERADOR A DIESEL 60 CV PARA SOLDA ELETRICA, SOBRE 04 RODAS, COM MOTOR 4 CILINDROS",UN    ,AS,"178.323,18"
2360,13533,"GRUPO DE SOLDAGEM COM GERADOR A DIESEL 30 CV, PARA SOLDA ELETRICA, SOBRE DUAS RODAS",UN    ,AS,"159.401,11"
2361,36499,"GRUPO GERADOR A GASOLINA, POTENCIA NOMINAL 2,2 KW, TENSAO DE SAIDA 110/220 V, MOTOR POTENCIA 6,5 HP",UN    ,AS,"3.477,30"
2362,39585,"GRUPO GERADOR DIESEL, COM CARENAGEM, POTENCIA STANDART ENTRE 100 E 110 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"115.143,27"
2363,39586,"GRUPO GERADOR DIESEL, COM CARENAGEM, POTENCIA STANDART ENTRE 140 E 150 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"135.055,26"
2364,39587,"GRUPO GERADOR DIESEL, COM CARENAGEM, POTENCIA STANDART ENTRE 210 E 220 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"164.490,39"
2365,39588,"GRUPO GERADOR DIESEL, COM CARENAGEM, POTENCIA STANDART ENTRE 250 E 260 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"190.462,55"
2366,39584,"GRUPO GERADOR DIESEL, COM CARENAGEM, POTENCIA STANDART ENTRE 50 E 55 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"102.538,11"
2367,39590,"GRUPO GERADOR DIESEL, SEM CARENAGEM, POTENCIA STANDART ENTRE 100 E 110 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"100.079,41"
2368,39592,"GRUPO GERADOR DIESEL, SEM CARENAGEM, POTENCIA STANDART ENTRE 210 E 220 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"143.816,53"
2369,39593,"GRUPO GERADOR DIESEL, SEM CARENAGEM, POTENCIA STANDART ENTRE 250 E 260 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"164.490,39"
2370,14254,"GRUPO GERADOR DIESEL, SEM CARENAGEM, POTENCIA STANDART ENTRE 80 E 90 KVA, VELOCIDADE DE 1800 RPM, FREQUENCIA DE 60 HZ",UN    ,AS,"93.499,80"
2371,44494,"GRUPO GERADOR ESTACIONARIO SILENCIADO, POTENCIA 50 KVA, MOTOR  DIESEL",UN    ,AS,"78.079,79"
2372,25019,"GRUPO GERADOR ESTACIONARIO, MOTOR DIESEL POTENCIA 170 KVA",UN    ,AS,"133.837,49"
2373,36501,"GRUPO GERADOR ESTACIONARIO, POTENCIA 150 KVA, MOTOR DIESEL",UN    ,AS,"119.161,49"
2374,44493,"GRUPO GERADOR ESTACIONARIO, SILENCIADO, POTENCIA 180 KVA, MOTOR  DIESEL",UN    ,AS,"143.254,94"
2375,36500,"GRUPO GERADOR REBOCAVEL, POTENCIA *66* KVA, MOTOR A DIESEL",UN    ,AS,"84.208,17"
2376,20017,"GUARNICAO / ALIZAR / VISTA LISA EM MADEIRA MACICA, PARA PORTA  , E = *1* CM, L = *5* CM, CEDRINHO / ANGELIM COMERCIAL / TAURI/ CURUPIXA / PEROBA / CUMARU OU EQUIVALENTE DA REGIAO",M     ,CR,"8,47"
2377,20007,"GUARNICAO / ALIZAR / VISTA LISA EM MADEIRA MACICA, PARA PORTA , E = *1* CM, L = *5* CM,  PINUS /EUCALIPTO / VIROLA OU EQUIVALENTE DA REGIAO",M     ,CR,"5,05"
2378,39831,"GUARNICAO / ALIZAR / VISTA, E = *1,5* CM, L = *5,0* CM, EM POLIESTIRENO, BRANCO (JOGO PARA 1 FACE)",JG    ,CR,"248,26"
2379,36888,"GUARNICAO / MOLDURA / ARREMATE DE ACABAMENTO PARA ESQUADRIA, EM ALUMINIO PERFIL 25, ACABAMENTO ANODIZADO BRANCO OU BRILHANTE, PARA 1 FACE",M     ,CR,"29,68"
2380,39836,"GUARNICAO/ALIZAR/VISTA, E = *1,3* CM, L = *5,0* CM HASTE REGULAVEL = *35* MM, EM MDF/PVC WOOD/ POLIESTIRENO OU MADEIRA LAMINADA, PRIMER BRANCO (JOGO PARA 1 FACE)",JG    ,CR,"218,14"
2381,39830,"GUARNICAO/ALIZAR/VISTA, E = *1,3* CM, L = *7,0* CM, EM POLIESTIRENO, BRANCO (JOGO PARA 1 FACE)",JG    ,CR,"248,78"
2382,40527,"GUINCHO DE ALAVANCA MANUAL, CAPACIDADE DE 1,6 T, COM 20 M DE CABO DE ACO (AQUISICAO)",UN    ,AS,"2.378,23"
2383,36497,"GUINCHO DE ALAVANCA MANUAL, CAPACIDADE 3,2 T COM 20 M DE CABO DE ACO DIAMETRO 16,3 MM",UN    ,AS,"2.715,00"
2384,36487,"GUINCHO ELETRICO DE COLUNA, CAPACIDADE 400 KG, COM MOTO FREIO, MOTOR TRIFASICO DE 1,25 CV",UN    ,AS,"4.727,24"
2385,44475,"GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 28,80 M, CAPACIDADE MAXIMA 30 T, POTENCIA 97 KW, TRACAO  4 X 4",UN    ,AS,"1.102.950,23"
2386,44474,"GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 40 M, CAPACIDADE MAXIMA 60 T, POTENCIA 260 KW, TRACAO  6 X 6",UN    ,AS,"2.121.058,13"
2387,44490,"GUINDASTE HIDRAULICO AUTOPROPELIDO, COM LANCA TELESCOPICA 50 M, CAPACIDADE MAXIMA 100 T, POTENCIA 350 KW,  TRACAO 10 X 6",UN    ,AS,"3.605.798,80"
2388,37776,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 10000 KG, MOMENTO MAXIMO DE CARGA 23 TM , ALCANCE MAXIMO HORIZONTAL 11,80 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 15000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"220.989,38"
2389,37775,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 14340 KG, MOMENTO MAXIMO DE CARGA 42,3 TM, ALCANCE MAXIMO HORIZONTAL 16,80 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 23000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"348.075,00"
2390,36491,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 30000 KG, MOMENTO MAXIMO DE CARGA 92,2 TM , ALCANCE MAXIMO HORIZONTAL  22,00 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 30000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"1.289.025,00"
2391,10712,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 3300 KG, MOMENTO MAXIMO DE CARGA 5,8 TM , ALCANCE MAXIMO HORIZONTAL  7,60 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 8000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"87.018,75"
2392,3363,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 6200 KG, MOMENTO MAXIMO DE CARGA 11,7 TM , ALCANCE MAXIMO HORIZONTAL  9,70 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 13000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"122.400,00"
2393,3365,"GUINDAUTO HIDRAULICO, CAPACIDADE MAXIMA DE CARGA 8500 KG, MOMENTO MAXIMO DE CARGA 30,4 TM , ALCANCE MAXIMO HORIZONTAL  14,30 M, PARA MONTAGEM SOBRE CHASSI DE CAMINHAO PBT MINIMO 23000 KG (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"286.110,00"
2394,7569,"HASTE ANCORA EM ACO GALVANIZADO, DIMENSOES 16 MM X 2000 MM",UN    ,CR,"110,81"
2395,34349,"HASTE DE ACO GALVANIZADO PARA FIXACAO DE CONCERTINA 2 ""/3 M",UN    ,CR,"26,82"
2396,11991,"HASTE DE ATERRAMENTO EM ACO GALVANIZADO TIPO CANTONEIRA COM 2,00 M DE COMPRIMENTO, 25 X 25 MM E CHAPA DE 3/16""",UN    ,CR,"83,24"
2397,20062,"HASTE METALICA PARA FIXACAO DE CALHA PLUVIAL,  ZINCADA, DOBRADA 90 GRAUS",UN    ,AS,"13,75"
2398,11029,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 1/4 "" X 30 CM PARA FIXACAO DE TELHA METALICA, INCLUI PORCA E ARRUELAS DE VEDACAO",CJ    ,CR,"1,72"
2399,4316,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 1/4 "" X 40 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA SEXTAVADA DE  ZINCO",UN    ,CR,"1,74"
2400,4313,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 5/16"" X 35 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA E ARRUELAS DE VEDACAO",CJ    ,CR,"2,49"
2401,4317,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 5/16"" X 40 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA SEXTAVADA DE  ZINCO",UN    ,CR,"2,84"
2402,4314,"HASTE RETA PARA GANCHO DE FERRO GALVANIZADO, COM ROSCA 5/16"" X 45 CM PARA FIXACAO DE TELHA DE FIBROCIMENTO, INCLUI PORCA E ARRUELAS DE VEDACAO",CJ    ,CR,"3,33"
2403,10921,"HIDRANTE DE COLUNA COMPLETO, EM FERRO FUNDIDO, DN = 100 MM, COM REGISTRO, CUNHA DE BORRACHA, CURVA DESSIMETRICA, EXTREMIDADE E TAMPAS (INCLUI KIT FIXACAO)",UN    ,AS,"4.915,55"
2404,10922,"HIDRANTE DE COLUNA COMPLETO, EM FERRO FUNDIDO, DN = 75 MM, COM REGISTRO, CUNHA DE BORRACHA, CURVA DESSIMETRICA, EXTREMIDADE E TAMPAS (INCLUI KIT FIXACAO)",UN    ,AS,"4.452,38"
2405,10923,"HIDRANTE SUBTERRANEO, EM FERRO FUNDIDO, COM CURVA CURTA E CAIXA, DN 75 MM",UN    ,AS,"2.631,55"
2406,10924,"HIDRANTE SUBTERRANEO, EM FERRO FUNDIDO, COM CURVA LONGA E CAIXA, DN 75 MM",UN    ,AS,"2.771,53"
2407,37772,"HIDROJATEADORA PARA DESOBSTRUCAO DE REDES E GALERIAS, TANQUE 7000 L, BOMBA TRIPLEX 120 KGF/CM2 128 L/MIN (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"251.726,23"
2408,37771,"HIDROJATEADORA PARA DESOBSTRUCAO DE REDES E GALERIAS, TANQUE 7000 L, BOMBA TRIPLEX 140 KGF/CM2 260 L/MIN ALIMENTADA POR MOTOR INDEPENDENTE A DIESEL POTENCIA 125 CV (INCLUI MONTAGEM, NAO INCLUI CAMINHAO)",UN    ,AS,"267.796,62"
2409,12772,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 1 1/2"", VAZAO MAXIMA DE 20 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN    ,CR,"1.300,60"
2410,12770,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 1"", VAZAO MAXIMA DE 10 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN    ,CR,"782,56"
2411,12775,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 1"", VAZAO MAXIMA DE 7 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN    ,CR,"573,14"
2412,12768,"HIDROMETRO MULTIJATO / MEDIDOR DE AGUA, DN 2"", VAZAO MAXIMA DE 30 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN    ,CR,"1.829,66"
2413,12769,"HIDROMETRO UNIJATO / MEDIDOR DE AGUA, DN 1/2"", VAZAO MAXIMA DE 1,5 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN    ,C ,"149,90"
2414,12773,"HIDROMETRO UNIJATO / MEDIDOR DE AGUA, DN 1/2"", VAZAO MAXIMA DE 3 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)",UN    ,CR,"160,92"
2415,12774,"HIDROMETRO UNIJATO / MEDIDOR DE AGUA, DN 3/4"", VAZAO MAXIMA DE 5 M3/H, PARA AGUA POTAVEL FRIA, RELOJOARIA PLANA, CLASSE B, HORIZONTAL (SEM CONEXOES)0,",UN    ,CR,"198,39"
