,CODIGO  ,DESCRICAO DO INSUMO,UNIDADE,ORIGEM DO PRECO,  PRECO MEDIANO R$
2113,20106,"EXTREMIDADE/TUBETE PARA HIDROMETRO PVC, COM ROSCA, CURTA, SEM BUCHA LATAO, 1/2""",UN    ,AS,"5,83"
2114,20107,"EXTREMIDADE/TUBETE PARA HIDROMETRO PVC, COM ROSCA, CURTA, SEM BUCHA LATAO, 3/4""",UN    ,AS,"6,68"
2115,20108,"EXTREMIDADE/TUBETE PARA HIDROMETRO PVC, COM ROSCA, LONGA, SEM BUCHA LATAO, 1/2""",UN    ,AS,"8,82"
2116,20109,"EXTREMIDADE/TUBETE PARA HIDROMETRO PVC, COM ROSCA, LONGA, SEM BUCHA LATAO, 3/4""",UN    ,AS,"11,03"
2117,43612,"FECHADRUA BICO DE PAPAGAIO PARA PORTA DE CORRER EXTERNA, EM ACO INOX COM ACABAMENTO CROMADO, MAQUINA COM 45 MM, INCLUINDO CHAVE TIPO CILINDRO",CJ    ,CR,"88,35"
2118,43613,"FECHADRUA BICO DE PAPAGAIO PARA PORTA DE CORRER INTERNA, EM ACO INOX COM ACABAMENTO CROMADO, MAQUINA COM 45 MM, INCLUINDO CHAVE TIPO BIPARTIDA",CJ    ,CR,"73,14"
2119,11480,"FECHADURA AUXILIAR DE SEGURANCA PARA PORTA EXTERNA, EM ACO INOX, BROCA DE 45 A 55 MM, LINGUETA COM 3 AVANCOS, INCLUINDO 2 CHAVES TIPO CILINDRO",CJ    ,CR,"112,25"
2120,11469,"FECHADURA DE EMBUTIR PARA GAVETA E MOVEIS DE MADEIRA, EM ACO INOX COM ACABAMENTO CROMADO, COM ABAS LATERAIS, CILINDRO COM 22 MM DE DIAMETRO, INCLUINDO CHAVE COM PERFIL METALICO E CAPA ESCAMOTEAVEL",UN    ,CR,"11,98"
2121,11468,"FECHADURA DE SOBREPOR PARA GAVETAS E ARMARIOS, EM ACO INOX COM ACABAMENTO CROMADO, COM CILINDRO DE APROX 20 MM",UN    ,CR,"11,99"
2122,11484,"FECHADURA DE SOBREPOR PARA PORTAO, EM ACO INOX COM ACABAMENTO CROMADO, CAIXA DE 100 MM, INCLUINDO CHAVE TIPO CILINDRO",UN    ,CR,"52,66"
2123,38155,"FECHADURA DE SOBREPOR PARA PORTAO, EM ACO INOX COM ACABAMENTO CROMADO, CAIXA DE 100 MM, INCLUINDO CHAVE TIPO TETRA",UN    ,CR,"81,76"
2124,11467,"FECHADURA DE SOBREPOR TIPO CAIXAO, EM FERRO COM ACABAMENTO RESINADO, SEM MACANETA, SEM CILINDRO, INCLUINDO CHAVE TIPO SIMPLES",UN    ,CR,"18,68"
2125,38153,"FECHADURA ESPELHO PARA PORTA DE BANHEIRO, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 40 MM, INCLUINDO CHAVE TIPO TRANQUETA",CJ    ,CR,"47,72"
2126,43607,"FECHADURA ESPELHO PARA PORTA DE BANHEIRO, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO TRANQUETA  (CONJUNTO DE FECHADURAS)",CJ    ,CR,"90,26"
2127,3080,"FECHADURA ESPELHO PARA PORTA EXTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 40 MM, INCLUINDO CHAVE TIPO CILINDRO",CJ    ,C ,"60,69"
2128,3081,"FECHADURA ESPELHO PARA PORTA EXTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO CILINDRO",CJ    ,CR,"120,07"
2129,3090,"FECHADURA ESPELHO PARA PORTA INTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 40 MM, INCLUINDO CHAVE TIPO INTERNA",CJ    ,CR,"54,17"
2130,43611,"FECHADURA ESPELHO PARA PORTA INTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO INTERNA",CJ    ,CR,"89,89"
2131,3103,"FECHADURA PARA PORTA PIVOTANTE DE VIDRO TEMPERADO, EM ACO INOX COM ACABAMENTO CROMADO, RECORTE PADRAO SANTA MARINA, COM CILINDRO EM LATAO, INCLUINDO CHAVE TIPO CILINDRO",UN    ,CR,"44,91"
2132,3097,"FECHADURA ROSETA REDONDA PARA PORTA DE BANHEIRO, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 40 MM, INCLUINDO CHAVE TIPO TRANQUETA",CJ    ,CR,"67,95"
2133,3099,"FECHADURA ROSETA REDONDA PARA PORTA DE BANHEIRO, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO TRANQUETA",CJ    ,CR,"108,80"
2134,38151,"FECHADURA ROSETA REDONDA PARA PORTA EXTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 40 MM, INCLUINDO CHAVE TIPO CILINDRO",CJ    ,CR,"78,88"
2135,38152,"FECHADURA ROSETA REDONDA PARA PORTA EXTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO CILINDRO",CJ    ,CR,"127,24"
2136,43610,"FECHADURA ROSETA REDONDA PARA PORTA INTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 40 MM, INCLUINDO CHAVE TIPO INTERNA (CONJUNTO DE FECHADURAS)",CJ    ,CR,"67,42"
2137,3093,"FECHADURA ROSETA REDONDA PARA PORTA INTERNA, EM ACO INOX (MAQUINA, TESTA E CONTRA-TESTA) E EM ZAMAC (MACANETA, LINGUETA E TRINCOS) COM ACABAMENTO CROMADO, MAQUINA DE 55 MM, INCLUINDO CHAVE TIPO INTERNA",CJ    ,CR,"108,80"
2138,38165,"FECHO / FECHADURA COM PUXADOR CONCHA, COM TRANCA TIPO TRAVA, PARA JANELA / PORTA DE CORRER (INCLUI TESTA, FECHADURA, PUXADOR) - COMPLETA",CJ    ,CR,"67,18"
2139,38177,"FECHO / TRINCO TIPO AVIAO, EM ZAMAC CROMADO, *60* MM, PARA JANELAS - INCLUI PARAFUSOS",UN    ,CR,"19,96"
2140,11458,"FECHO DE SEGURANCA, TIPO BATOM, EM LATAO / ZAMAC, CROMADO, PARA PORTAS E JANELAS - INCLUI PARAFUSOS",UN    ,CR,"23,83"
2141,3108,"FECHO QUEBRA UNHA, EM LATAO COM ACABAMENTO CROMADO, DE EMBUTIR, COM COMANDO ALAVANCA, ALTURA DE DE 22 CM, LARGURA MINIMA DE 1,90 CM E ESPESSURA MINIMA DE 1,90 MM, PARA PORTAS E JANELAS (INCLUI PARAFUSOS)",UN    ,CR,"101,31"
2142,3105,"FECHO QUEBRA UNHA, EM LATAO COM ACABAMENTO CROMADO, DE EMBUTIR, COM COMANDO ALAVANCA, ALTURA DE DE 40 CM, LARGURA MINIMA DE 1,90 CM E ESPESSURA MINIMA DE 1,90 MM, PARA PORTAS E JANELAS (INCLUI PARAFUSOS)",UN    ,CR,"132,50"
2143,38178,"FECHO QUEBRA UNHA, EM LATAO COM ACABAMENTO CROMADO, DE EMBUTIR, COM COMANDO DESLIZANTE, ALTURA DE 12 CM, LARGURA MINIMA DE 1,90 CM E ESPESSURA MINIMA DE 1,90 MM",UN    ,CR,"21,96"
2144,43575,"FECHO QUEBRA UNHA, EM LATAO COM ACABAMENTO CROMADO, DE EMBUTIR, COM COMANDO DESLIZANTE, ALTURA DE 22 CM, LARGURA MINIMA DE 1,90 CM E ESPESSURA MINIMA DE 1,90 MM",UN    ,CR,"47,59"
2145,43577,"FECHO QUEBRA UNHA, EM LATAO COM ACABAMENTO CROMADO, DE EMBUTIR, COM COMANDO DESLIZANTE, ALTURA DE 40 CM, LARGURA MINIMA DE 1,90 CM E ESPESSURA MINIMA DE 1,90 MM",UN    ,CR,"82,73"
2146,43458,FERRAMENTAS - FAMILIA ALMOXARIFE - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,05"
2147,43470,FERRAMENTAS - FAMILIA ALMOXARIFE - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"9,21"
2148,43459,FERRAMENTAS - FAMILIA CARPINTEIRO DE FORMAS - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,45"
2149,43471,FERRAMENTAS - FAMILIA CARPINTEIRO DE FORMAS - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"84,46"
2150,43460,FERRAMENTAS - FAMILIA ELETRICISTA - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,78"
2151,43472,FERRAMENTAS - FAMILIA ELETRICISTA - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"147,23"
2152,43461,FERRAMENTAS - FAMILIA ENCANADOR - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,32"
2153,43473,FERRAMENTAS - FAMILIA ENCANADOR - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"60,93"
2154,43463,FERRAMENTAS - FAMILIA ENCARREGADO GERAL - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,10"
2155,43475,FERRAMENTAS - FAMILIA ENCARREGADO GERAL - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"18,58"
2156,43462,FERRAMENTAS - FAMILIA ENGENHEIRO CIVIL - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,01"
2157,43474,FERRAMENTAS - FAMILIA ENGENHEIRO CIVIL - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"1,90"
2158,43464,FERRAMENTAS - FAMILIA OPERADOR ESCAVADEIRA - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,01"
2159,43476,FERRAMENTAS - FAMILIA OPERADOR ESCAVADEIRA - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"0,01"
2160,43465,FERRAMENTAS - FAMILIA PEDREIRO - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,74"
2161,43477,FERRAMENTAS - FAMILIA PEDREIRO - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"139,44"
2162,43466,FERRAMENTAS - FAMILIA PINTOR - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"1,48"
2163,43478,FERRAMENTAS - FAMILIA PINTOR - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"279,09"
2164,43467,FERRAMENTAS - FAMILIA SERVENTE - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,56"
2165,43479,FERRAMENTAS - FAMILIA SERVENTE - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"106,33"
2166,43468,FERRAMENTAS - FAMILIA SOLDADOR - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"1,07"
2167,43480,FERRAMENTAS - FAMILIA SOLDADOR - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"201,56"
2168,43469,FERRAMENTAS - FAMILIA TOPOGRAFO - HORISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),H     ,C ,"0,07"
2169,43481,FERRAMENTAS - FAMILIA TOPOGRAFO - MENSALISTA (ENCARGOS COMPLEMENTARES - COLETADO CAIXA),MES   ,C ,"13,21"
2170,3119,"FERROLHO COM FECHO / TRINCO REDONDO, EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 2"" E ESPESSURA MINIMA DA CHAPA DE 0,90 MM, PARA PORTAS E JANELAS",UN    ,CR,"2,58"
2171,3122,"FERROLHO COM FECHO / TRINCO REDONDO, EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 3"" A 4"" E ESPESSURA MINIMA DA CHAPA DE 0,90 MM",UN    ,CR,"5,25"
2172,3121,"FERROLHO COM FECHO / TRINCO REDONDO, EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 5"" E ESPESSURA MINIMA DA CHAPA DE 0,90 MM",UN    ,CR,"5,95"
2173,3120,"FERROLHO COM FECHO / TRINCO REDONDO, EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 6"" E ESPESSURA MINIMA DA CHAPA DE 1,50 MM",UN    ,CR,"11,28"
2174,11455,"FERROLHO COM FECHO / TRINCO REDONDO, EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 8"" E ESPESSURA MINIMA DA CHAPA DE 1,50 MM",UN    ,CR,"16,31"
2175,11456,"FERROLHO COM FECHO /TRINCO REDONDO, EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 10"" A 12"" E ESPESSURA MINIMA DA CHAPA DE 1,50 MM",UN    ,CR,"19,50"
2176,3107,"FERROLHO COM FECHO CHATO E PORTA CADEADO , EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 3"" A 4"", CHAPA COM ESPESSURA MINIMA DE 0,90 MM E LARGURA MINIMA DE 3,20 CM (FECHO SIMPLES / LEVE) (INCLUI PARAFUSOS)",UN    ,CR,"8,22"
2177,43583,"FERROLHO COM FECHO CHATO E PORTA CADEADO , EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 3"" A 4"", CHAPA COM ESPESSURA MINIMA DE 1,70 MM E LARGURA MINIMA DE 5,00 CM (FECHO REFORCADO)",UN    ,CR,"9,28"
2178,43586,"FERROLHO COM FECHO CHATO E PORTA CADEADO , EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 5"", CHAPA COM ESPESSURA MINIMA DE 0,90 MM E LARGURA MINIMA DE 3,20 CM (FECHO SIMPLES)",UN    ,CR,"9,51"
2179,11461,"FERROLHO COM FECHO CHATO E PORTA CADEADO , EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 5"", CHAPA COM ESPESSURA MINIMA DE 1,70 MM E LARGURA MINIMA DE 5,00 CM (FECHO REFORCADO)",UN    ,CR,"10,36"
2180,43587,"FERROLHO COM FECHO CHATO E PORTA CADEADO , EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 6"", CHAPA COM ESPESSURA MINIMA DE 0,90 MM E LARGURA MINIMA DE 3,80 CM (FECHO SIMPLES)",UN    ,CR,"11,95"
2181,3106,"FERROLHO COM FECHO CHATO E PORTA CADEADO , EM ACO GALVANIZADO / ZINCADO, DE SOBREPOR, COM COMPRIMENTO DE 6"", CHAPA COM ESPESSURA MINIMA DE 1,70 MM E LARGURA /MINIMA DE 5,00 CM (FECHO REFORCADO) (INCLUI PARAFUSOS)",UN    ,CR,"15,17"
2182,44539,FERTILIZANTE NPK -  10:10:10,KG    ,CR,"4,34"
2183,3123,FERTILIZANTE NPK - 4: 14: 8,KG    ,C ,"4,05"
2184,38125,"FERTILIZANTE ORGANICO COMPOSTO, CLASSE A",KG    ,CR,"1,14"
2185,39014,"FIBRA DE ACO PARA REFORCO DO CONCRETO, SOLTA, TIPO A-I, FATOR DE FORMA *50* L / D, COMPRIMENTO DE *30* MM E RESISTENCIA A TRACAO DO ACO MAIOR 1000 MPA",KG    ,CR,"10,15"
2186,39365,"FILTRO ANAEROBIO, EM POLIETILENO DE ALTA DENSIDADE (PEAD), CAPACIDADE *1100* LITROS (NBR 13969)",UN    ,CR,"1.074,68"
2187,39366,"FILTRO ANAEROBIO, EM POLIETILENO DE ALTA DENSIDADE (PEAD), CAPACIDADE *2800* LITROS (NBR 13969)",UN    ,CR,"2.751,63"
2188,39367,"FILTRO ANAEROBIO, EM POLIETILENO DE ALTA DENSIDADE (PEAD), CAPACIDADE *5000* LITROS (NBR 13969)",UN    ,CR,"3.760,98"
2189,37394,"FINCAPINO CURTO CALIBRE 22 VERMELHO, CARGA MEDIA (ACAO DIRETA)",CENTO ,AS,"43,05"
2190,14146,"FINCAPINO LONGO CALIBRE 22, CARGA FORTE (ACAO DIRETA)",CENTO ,AS,"69,24"
2191,38134,"FIO COBRE NU DE 150 A 500 MM2, PARA TENSOES DE ATE 600 V",KG    ,CR,"116,65"
2192,38132,"FIO COBRE NU DE 16 A 35 MM2, PARA TENSOES DE ATE 600 V",KG    ,CR,"118,98"
2193,38133,"FIO COBRE NU DE 50 A 120 MM2, PARA TENSOES DE ATE 600 V",KG    ,CR,"115,08"
2194,938,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 1,5 MM2",M     ,CR,"1,44"
2195,937,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 10 MM2",M     ,CR,"8,89"
2196,939,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 2,5 MM2",M     ,CR,"2,30"
2197,944,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 4 MM2",M     ,CR,"3,93"
2198,940,"FIO DE COBRE, SOLIDO, CLASSE 1, ISOLACAO EM PVC/A, ANTICHAMA BWF-B, 450/750V, SECAO NOMINAL 6 MM2",M     ,CR,"5,43"
2199,936,"FIO TELEFONICO EXTERNO (FE) EM ACO COBREADO, ISOLACAO EM PEAD OU PVC ANTI-CHAMA, 2 CONDUTORES",M     ,CR,"1,82"
2200,935,"FIO TELEFONICO INTERNO (FI) EM COBRE ESTANHADO, ISOLACAO EM PVC ANTICHAMA, 2 CONDUTORES DE 0,6 MM (NBR 9115:2005)",M     ,CR,"1,38"
2201,44397,"FITA / CINTA AUTOADESIVA ELASTOMERICA PARA VEDACAO, L= 50 MM, E = 3 MM",M     ,CR,"2,45"
2202,406,"FITA ACO INOX PARA CINTAR POSTE, L = 19 MM, E = 0,5 MM (ROLO DE 30M)",UN    ,CR,"76,24"
2203,42529,"FITA ADESIVA ALUMINIZADA, PARA INSTALACAO DE MANTAS DE SUBCOBERTURA,  L = *5* CM",M     ,CR,"1,57"
2204,39634,"FITA ADESIVA ANTICORROSIVA DE PVC FLEXIVEL, COR PRETA, PARA PROTECAO TUBULACAO, 50 MM X 30 M (L X C), E= *0,25* MM",M     ,CR,"5,84"
2205,39701,"FITA ADESIVA ASFALTICA ALUMINIZADA MULTIUSO, L = 10 CM, ROLO DE 10 M",UN    ,CR,"89,90"
2206,12815,FITA CREPE ROLO DE 25 MM X 50 M,UN    ,CR,"8,46"
2207,407,FITA DE ALUMINIO PARA PROTECAO DO CONDUTOR LARGURA 10 MM,KG    ,CR,"88,00"
2208,39431,"FITA DE PAPEL MICROPERFURADO, 50 X 150 MM, PARA TRATAMENTO DE JUNTAS DE CHAPA DE GESSO PARA DRYWALL",M     ,CR,"0,33"
2209,39432,FITA DE PAPEL REFORCADA COM LAMINA DE METAL PARA REFORCO DE CANTOS DE CHAPA DE GESSO PARA DRYWALL,M     ,CR,"2,98"
2210,20111,"FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 20 M",UN    ,C ,"14,80"
2211,21127,"FITA ISOLANTE ADESIVA ANTICHAMA, USO ATE 750 V, EM ROLO DE 19 MM X 5 M",UN    ,CR,"5,59"
2212,404,"FITA ISOLANTE DE BORRACHA AUTOFUSAO, USO ATE 69 KV (ALTA TENSAO)",M     ,CR,"2,01"
2213,14151,"FITA METALICA GRAVADA, L = 17 MM, ROLO DE 25 M, CARGA RECOMENDADA = *120* KGF",UN    ,AS,"49,76"
2214,14153,"FITA METALICA PERFURADA, L = *18* MM, ROLO DE 30 M, CARGA RECOMENDADA = *30* KGF",UN    ,AS,"56,25"
2215,14152,"FITA METALICA PERFURADA, L = 17 MM, ROLO DE 30 M, CARGA RECOMENDADA = *19* KGF",UN    ,AS,"43,18"
2216,14154,"FITA METALICA PERFURADA, L = 25 MM, ROLO DE 30 M, CARGA RECOMENDADA = *222,5* KGF",UN    ,AS,"151,15"
2217,3146,FITA VEDA ROSCA EM ROLOS DE 18 MM X 10 M (L X C),UN    ,C ,"3,00"
2218,3143,FITA VEDA ROSCA EM ROLOS DE 18 MM X 25 M (L X C),UN    ,CR,"6,82"
2219,3148,FITA VEDA ROSCA EM ROLOS DE 18 MM X 50 M (L X C),UN    ,CR,"11,06"
2220,4310,"FIXADOR DE ABA AUTOTRAVANTE PARA TELHA DE FIBROCIMENTO, TIPO CANALETE 90 OU KALHETAO",UN    ,CR,"2,93"
2221,4311,"FIXADOR DE ABA SIMPLES PARA TELHA DE FIBROCIMENTO, TIPO CANALETA 49 OU KALHETA",UN    ,CR,"2,06"
2222,4312,"FIXADOR DE ABA SIMPLES PARA TELHA DE FIBROCIMENTO, TIPO CANALETA 90 OU KALHETAO",UN    ,CR,"2,88"
2223,13261,FLANELA *30 X 40* CM,UN    ,CR,"2,38"
2224,3255,"FLANGE PVC, ROSCAVEL SEXTAVADO SEM FUROS 3/4""",UN    ,CR,"9,44"
2225,3254,"FLANGE PVC, ROSCAVEL, SEXTAVADO, SEM FUROS 3""",UN    ,CR,"153,29"
2226,3259,"FLANGE PVC, ROSCAVEL, SEXTAVADO, SEM FUROS, 1 1/2""",UN    ,CR,"18,42"
2227,3258,"FLANGE PVC, ROSCAVEL, SEXTAVADO, SEM FUROS, 1 1/4""",UN    ,CR,"11,13"
2228,3251,"FLANGE PVC, ROSCAVEL, SEXTAVADO, SEM FUROS, 1/2""",UN    ,CR,"6,56"
2229,3256,"FLANGE PVC, ROSCAVEL, SEXTAVADO, SEM FUROS, 1""",UN    ,CR,"12,43"
2230,3261,"FLANGE PVC, ROSCAVEL, SEXTAVADO, SEM FUROS, 2 1/2""",UN    ,CR,"135,56"
2231,3260,"FLANGE PVC, ROSCAVEL, SEXTAVADO, SEM FUROS, 2""",UN    ,CR,"23,29"
2232,3272,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/2""",UN    ,AS,"47,82"
2233,3265,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1 1/4""",UN    ,AS,"38,00"
2234,3262,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1/2""",UN    ,AS,"16,63"
2235,3264,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 1""",UN    ,AS,"27,32"
2236,3267,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2 1/2""",UN    ,AS,"89,23"
2237,3266,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 2""",UN    ,AS,"56,77"
2238,3263,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3/4""",UN    ,AS,"22,72"
2239,3268,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 3""",UN    ,AS,"120,64"
2240,3271,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 4""",UN    ,AS,"178,36"
2241,3270,"FLANGE SEXTAVADO DE FERRO GALVANIZADO, COM ROSCA BSP, DE 6""",UN    ,AS,"299,66"
2242,3275,"FORRO COMPOSTO POR PAINEIS DE LA DE VIDRO, REVESTIDOS EM PVC MICROPERFURADO, DE *1250 X 625* MM, ESPESSURA 15 MM (COM COLOCACAO)",M2    ,CR,"116,78"
2243,39512,"FORRO DE FIBRA MINERAL EM PLACAS DE 1250 X 625 MM, E = 15 MM, BORDA RETA, COM PINTURA ANTIMOFO, APOIADO EM PERFIL DE ACO GALVANIZADO COM 24 MM DE BASE - INSTALADO",M2    ,AS,"135,82"
2244,39511,"FORRO DE FIBRA MINERAL EM PLACAS DE 625 X 625 MM, E = 15 MM, BORDA RETA, COM PINTURA ANTIMOFO, APOIADO EM PERFIL DE ACO GALVANIZADO COM 24 MM DE BASE - INSTALADO",M2    ,AS,"148,14"
2245,39513,"FORRO DE FIBRA MINERAL EM PLACAS DE 625 X 625 MM, E = 15/16 MM, BORDA REBAIXADA, COM PINTURA ANTIMOFO, APOIADO EM PERFIL DE ACO GALVANIZADO COM 24 MM DE BASE - INSTALADO",M2    ,AS,"158,90"
2246,3286,"FORRO DE MADEIRA CEDRINHO OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA COM FRISO, *10 X 1* CM (SEM COLOCACAO)",M2    ,CR,"116,47"
2247,3287,"FORRO DE MADEIRA CUMARU/IPE CHAMPANHE OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA COM FRISO, *10 X 1* CM (SEM COLOCACAO)",M2    ,CR,"176,00"
2248,3283,"FORRO DE MADEIRA PINUS OU EQUIVALENTE DA REGIAO, ENCAIXE MACHO/FEMEA COM FRISO, *10 X 1* CM (SEM COLOCACAO)",M2    ,CR,"36,97"
2249,11587,"FORRO DE PVC LISO, BRANCO, REGUA DE 10 CM, ESPESSURA DE 8 MM A 10 MM (COM COLOCACAO / SEM ESTRUTURA METALICA)",M2    ,CR,"80,08"
2250,36225,"FORRO DE PVC LISO, BRANCO, REGUA DE 20 CM, ESPESSURA DE 8 MM A 10 MM, COMPRIMENTO 6 M (SEM COLOCACAO)",M2    ,CR,"32,53"
2251,36230,"FORRO DE PVC, FRISADO, BRANCO, REGUA DE 10 CM, ESPESSURA DE 8 MM A 10 MM E COMPRIMENTO 6 M (SEM COLOCACAO)",M2    ,C ,"23,90"
2252,36238,"FORRO DE PVC, FRISADO, BRANCO, REGUA DE 20 CM, ESPESSURA DE 8 MM A 10 MM E COMPRIMENTO 6 M (SEM COLOCACAO)",M2    ,CR,"23,35"
2253,39363,"FOSSA SEPTICA, SEM FILTRO, PARA 15 A 30 CONTRIBUINTES, CILINDRICA, COM TAMPA, EM POLIETILENO DE ALTA DENSIDADE (PEAD), CAPACIDADE APROXIMADA DE 5500 LITROS (NBR 7229)",UN    ,CR,"4.377,60"
